Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
172348,1330633355,5,,,0,0,0,2011-05-14,This is so light yet moisturizing. I love this product and will order it again.,Love it,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172349,1952470875,5,,,0,0,0,2011-05-13,This is the only moisturizer I can use that doesn’t break me out and feel greasy and heavy on my face. It’s fast absorbing and helps prevent my skin from drying out after using acne treatment products.,Love It!,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172350,2366354370,5,,1.0,1,0,1,2011-05-13,"This is my favorite moisturizer of all-time. I used to use drugstore ones from Aveeno and Neutrogena, but I like this one by far the most. It’s instantly refreshing, non-greasy, and it sets into my skin quickly without making my face sticky to the touch. I used to use the cream version but I found the formula to be too thick, so I have switched to this one and loved it ever since.",Best Moisturizer Ever!,light,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172351,1599610093,5,,,0,0,0,2011-05-13,"Very light! Not oily, but moisturizes very well!!",exactly what it claims to be!,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172352,1319880786,1,,0.5,2,1,1,2011-05-12,"No matter when i used this (dry skin, oily skin), this moisturizer always “sits“ on my skin, making my skin appear shiny, oily and sticky! Unless i was to cover my skin with some makeup, i would feel the stickiness all day and i hate that feeling. Currently i’m using DD Lotion under another moisturizer and it’s perfect!",Always shiny and sticky,light,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172353,1618179333,5,,,0,0,0,2011-05-11,"Perfect moisturizer. As someone who has very temperamental skin, this moisturizer does the trick. It adds just enough moisture while managing to stay non-greasy. Definitely worth the money.",Best moisturizer I've used yet,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172354,1529322663,5,,,0,0,0,2011-05-10,"After buying countless cheap moisturizers from my local drug store, I finally invested in this more expensive one. I’m glad I did because this one is totally worth it and makes my skin much healthier than it was before. BUY THIS!!",Best moisturizer!,fair,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172355,1310766823,5,,,0,0,0,2011-05-10,"I’ve been using this moisturizer for the past 2 weeks and I think it’s perfect for me. It really feels like it’s moisturizing my face and it goes on lightweight and evenly. I have oily/combination sensitive skin so before I apply this, I use the Mild Toner.",Moisturizing & Goes on evenly,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172356,1685341559,4,,,0,0,0,2011-05-10,"This is good for oily, acne prone sensitive skin. Pretty much the best out there I think. Some antioxidant benefits would have been appreciated.",Pretty Good,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172357,2123366196,5,,,0,0,0,2011-05-06,After using this product my face is matte at the end of the day and the texture of my skin has improved. I’ve been seeing fewer pimples on my face!THIS IS GOING TO BE THE ONE AND ONLY MOISTURIZER I WILL USE ! :),BEST MOISTURIZER EVER!,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172358,1336709301,5,,,0,0,0,2011-05-06,"As a longtime user of DDML, I was a bit skeptical about a gel formula. I am a type 2, so I need a bit lighter moisturizer for the summer. This is it! It melts right into my skin, and leaves it very smooth. I will definitely continue to use this throughout the spring and summer.",perfect for summer,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172359,1429411385,5,,,0,0,0,2011-05-05,I have combination/oily skin that tends to break out easily. I have tried SO many different moisturizers trying to find the perfect formula that hydrates but doesn’t feel heavy/greasy on my oily parts.This moisturizer is it!!! Very light weight but also moisturizing enough. Love to put it on in the morning before I do my makeup cause it absorbs very fast and leaves my skin feeling soft and ready for my makeup.Definitely recommend!!,My HG Moisturizer!!,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172360,1218817756,5,,0.9326919913291932,104,7,97,2011-05-05,"What can I say? Clinique’s Dramatically Different Moisturizing Gel never fails me. I’ve been using Clinique forever but lately I had been hearing that it wasn’t the best for older (63) skin. So I went out and tried 3 or 4 brands touted to be the best for mature skin. SURPRISE, they weren’t. Clinique you never fail me!PS. Even my 37 year old daughter had to admit, Mom knows best.",Old Faithful,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172361,2075702791,5,,,0,0,0,2011-05-04,"If you have a oily skin, this is the best moisturizing I’ve ever experimented.",The best for oily skin,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172362,2326413943,5,,,0,0,0,2011-05-03,The gel is one of the very few products I can use on my sensitive skin. It never irritates and moisturizes extremely well.,Simple and effective,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172363,2368933720,5,,,0,0,0,2011-05-02,"I use this stuff religiously day and night. Sometimes, if you use moisturizers too often, they can make your face even dryer and this NEVER does that. I have oily skin that can get really dry if I use the wrong face cleaner and this formula prevents my face from ever drying out. It’s light weight and dries super fast. You only need a dime size amount or less to get full coverage and a moisturized face. I’ve been using this product for a little over a year and highly recommend it.","Amazing, the best moisturizer out there!",fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172364,1908591545,5,,,0,0,0,2011-05-01,"I got this a a gift last year and started using this since Jan 2011. However, not only this gel is not greasy, it does not break me out as well.After 4 months of “intensive“ use, I still have half a bottle left.If you would like to find an oil-free, non-greasy, great with foundation moisturizer, you must try this!!!!!!!",Best Moisturize EVER! Last forever as well!,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172365,2145251035,5,,,0,0,0,2011-05-01,"This is the absolute best moisturizer for combination skin, and the only one I’ve found doesn’t cause me to break out. It’s lightweight, unscented and awesome.",Love!,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172366,1401395301,5,,,0,0,0,2011-04-30,Best moisturizing gel. Great for combination-oily skin. Makes my skin feels soft. My sister and mom start liking it after I tell them to use it. Great value bought this 3 times already. Great for using with a foundation too. great to apply after a mask.,,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172367,995164113,5,,,0,0,0,2011-04-30,FINALLY a reasonably priced moisturizer that doesn’t make me break out. I should have tried this a long time ago. I was debating between this and the moisture surge. Glad I picked this one.,Doesn't make me break out,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172368,1665530440,5,,,0,0,0,2011-04-29,I LOVE this moisturizer. I use this everyday after I take a shower. I have oily/combination skin and this lotion doesn’t make my face oily. I’m currently on my 2nd bottle and i have another one for backup. i recommend this to everyone who has oily skin!,,light,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172369,1658343656,5,,,0,0,0,2011-04-29,"I hate the greasy wet feeling of most facial moisturizers, this product is a dream. Have yet to find anything better than this",Best moisturizer of my life,light,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172370,1803973245,5,,1.0,1,0,1,2011-04-29,"I’ve been on a quest for the perfect moisturizer, and this one pretty good. It absorbs really quickly, is really light-weight, and does not make me break out. My skin is no longer dry and flaky, but that could also have been a seasonal thing. There isn’t much of a fragrance to it, and you get a pretty good amount for your money, plus a little goes a long way. I tried the Sephora brand moisturizer before this, and I definitely like the Clinique better. Really, the quality of this is pretty amazing for the price. The odds are pretty good that this will be a repeat purchase.",Moisturizing and quickly absorbed,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172371,2235315224,5,,,0,0,0,2011-04-28,"I’ve used this product off and on since middle school, and it has never let me down.",,fair,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172372,2350464762,4,,,0,0,0,2011-04-28,its a little too dry but it changes the skin texture,Changes skin,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172373,2304452043,5,,,0,0,0,2011-04-26,This product does me wonders! It is inexpensive for the quality that you are getting. I don’t know what I would do without this face gel. I used the face lotion when I was first introduced to Clinique but the gel is a million times better. It is light and conditions your skin fully! EXCELLENT PRODUCT!,,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172374,1132718945,5,,,0,0,0,2011-04-23,Used to use Dramatically Different Lotion and always got oily quick during the day. Switched to Gel when it came out and LOVE it!,Amazing Moisture without Oil,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172375,2223517611,5,,,0,0,0,2011-04-22,I bought this moisturizer and the first time i tried it it felt like all the other moisturizers i have used had no chance! This moisturizer is very lightweight and i love it most because it absorbs very quickly!,AWESOME MOISTURIZER,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172376,1333651886,5,,,0,0,0,2011-04-22,"Originally purchased the moisturizing LOTION, returned it, and bouthg the moisturizing GEL as my skin is prone to acne. This is working wonderfully. Light, yet moisturizes.",feels light,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172377,1409824083,5,,,0,0,0,2011-04-21,"I have extremely oily skin and have tried everything and every combination of products/treatments, but nothing has ever worked--until this product! It’s amazing--it absorbs so quickly and leaves my skin so soft and naturally matte looking. And my skin stays ’normal’ looking for the rest of the day. I’ve never had a mattifying product last that long or have such good results. And ever other moisterizer just leaves my skin feeling greasy and like it doesn’t really absorb into my skin. But not this one--I LOVE LOVE LOVE this product because after years of searching for something that makes my skin act like normal skin, I’ve finally found it!",Life Changing!,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172378,1755071706,4,,,0,0,0,2011-04-20,"Originally, I had really dry skin and started using the Clinique moisturizing lotion, and it made my skin combination/ oily! So I bought this one, and it does a good job of mattifying and moisturizing my face.",:) Love!,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172379,2373142451,5,,,0,0,0,2011-04-20,"I love how it feel so light on my skin, it’s a great moisturizer if you have an oily skin..I just love it!!!",5 stars,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172380,2027053632,5,,,0,0,0,2011-04-20,It provides the perfect amount of moisture for my foundation to go on smooth... without making my skin coated or oily. This is a multi-buy. I’ve been wearing it for years. It’s better for the spring and summer because winter usually dries the skin.,I Love Clinique's Lotion,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172381,1404403011,4,,,0,0,0,2011-04-20,"This is a good day moisturizer and is what I use before putting on my Bare Escentuals foundation. I’ve been using this product for about a year and using this moisturizer (along with others in the 3-Step Skin Care System) has kept my face clear, moisturized and even toned. The reason why I give it 4 stars is because I think this product needs to be used with other Clinique products for best results. I couldn’t just use this moisturizer by itself and be satisfied.",Good day moisturizer,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172382,2227551136,5,,,0,0,0,2011-04-18,"I have oily/acne prone skin and using this moisturizer has helped so much to reduce it. The formula is lightweight and it absorbs quicly so it doesn’t feel like I have some kind of invisible mask on. Because of that, it works great for the warmer/hot months to come. I did purchase this around the end of winter and found it didn’t help much with the drier areas on my face. My dry spots were visible and no matter how much I layered on, flakiness still occurs. I also find that I do not have to use a lot ( a little goes a long way). One pump is all I need :)",Great moisturizer for the summertime!,lightMedium,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172383,2395598348,4,,,0,0,0,2011-04-18,"This product does absorb quickly, doesn’t clog pores and is very lightweight but I feel like it isn’t really moisturizing my skin. Although I did just get it, so it may take some time to get the affects. Other than that , it has a very great formula.",Is this supposed to moisturize?,light,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172384,1550873319,5,,,0,0,0,2011-04-18,"This is perhaps my favorite beauty product. It is the best moisturizer for oily skin. Lightweight but still does the job. Not greasy, rubs in smoothly and quickly. Doesn’t have much fragrance either. My husband even uses it sometimes after he shaves. Worth every penny!",Love It!,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172385,1347845684,4,,,0,0,0,2011-04-18,"After using an Oil of Olay with SPF protection moisturizer for a while (and still liking it, just never found it again at the grocery store and didn’t make the extra trip to a drugstore to track it down), I decided to try out Clinique’s moisturizing gel. I bought it in the winter and have pretty dry skin during that time, so there were a few mornings where I’d put it on after a shower and then need to reapply before putting on makeup. I absolutely LOVE the scent (smells like cinnamon tea) and I love the fact that it’s oil free, it has a really light feel to it which will be wonderful in the spring and summer. I’ll probably try a different product with SPF in it when this one runs out but it was definitely worth trying.",Any Season But Winter,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172386,2253374128,5,,,0,0,0,2011-04-16,This is the only lotion on the market that moisturizes my skin without breaking it out. I combine this with the acne foam and my skin has never looked or felt better :-),Loved it,deep,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172387,2304119068,5,,,0,0,0,2011-04-15,Perfect for those with combination skin like me! I would buy this product again when I finish using it!,,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172388,1815032374,4,,,0,0,0,2011-04-14,very nice moisturizer. its super lightweight and goes on to the skin easily. I have combination skin and it works great!,awesome product!,lightMedium,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172389,2098784847,3,,0.0,3,3,0,2011-04-12,the title says it all,"absorbs quickly, not really moisterizing",lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172390,1572922618,5,,,0,0,0,2011-04-11,"My skin is oily but I go to college in a very dry area so I always get dry skin here. I’ve been searching for a moisturizer for oily skin that is actually moisturizing and not drying and I always find that they either dry your skin out or they are too oily for my skin. When I heard a review about this moisturizer I went to sephora to try it out and it feels so light and moisturizing that I couldn’t resist buying it. I hate anything that is thick and I can feel it on my skin, I want to put it on and not feel it the rest of the day. After using it for three weeks now it’s definately the best one I have ever used. It feels very light and refreshing on the skin and almost soothing and it doesn’t break me out! This is my holy grail item!",Best moisturizer ever used!!!,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172391,2171654857,5,,,0,0,0,2011-04-11,"My friend introduced me the product a while ago and I just finished my first bottle. I love it. This is my second bottle. The gel makes my skin soft and smooth. It’s lightweight and not greasy. It’s great for sensitive skin (no fragrance). It’s a bit pricey for my budget, but it’s worth it.",Wonderful Product!,,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172392,1994974066,4,,,0,0,0,2011-04-10,"super light and creamy, but not EXTREMELY moisturizing. I have only been using it for about a week, but I do like it so far. Also, the pump distributes a perfect amount.",,light,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172393,1101827886,5,,1.0,1,0,1,2011-04-09,"I was one of those people that never used moisturizers due to my extremely oily/acne skin. boy was I wrong, using this moisturizer helps keep my skin balanced so now it doesn’t have to produce as much oil as before. I’m still dealing with the oil/acne but I think with this product I’m on the right track. All you need is one pump 2x day so I’m hoping this bottle will last me a few months.",really works great on my oily skin,tan,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172394,1827700556,5,,,0,0,0,2011-04-08,"Perfect day moisturizer. Holy grail product for me. No breakouts, no irritation, no overbearing scent. Simple and effective.",Hydration achieved!,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172395,1496518729,5,,,0,0,0,2011-04-06,"This lotion feels light on your skin, but at the same time it is very hydrating. I have tried many lotions but no other compares to this one. I’m already on my 6th purtchase and I truly hope that Clinique never stops making this one. If you have oily/ combination skin, give this a try. You will not regret it!",The BEST lotion,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172396,1925390694,5,,,0,0,0,2011-04-06,I love this stuff a lot. A little goes a long way. It absorbs pretty quickly as well and moisturises well.,A little goes a long way.,light,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172397,1274573388,5,,,0,0,0,2011-04-06,"I originally purchased the original formulation of this moisturizer, but found it to be too much for my combination skin. I really like this version! It provides all the moisture I need without being too heavy!!",Non-greasy moisture,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172398,2272753768,4,,,0,0,0,2011-04-04,"I got it as a sample and my skin is really sensitive and almost everything I try made it break out like crazy. This one is really good. It absorbs really quickly but it’s not for me, I think it’s for more oily skin, because I had to use quite a bit so my face doesn’t feel dry",Nice looking skin,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172399,1330408772,5,,,0,0,0,2011-04-02,"This is a very hydrating moisturizer, but it is also light so it can be used everyday morning and night. My skin feels great the whole day when I use this moisturizer. In the winter or when I have really dry skin, I will use a thicker cream one the particular area, but other than that this is the PERFECT everyday moisturizer!",Everyday Moisturizer,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172400,2209585313,5,,,0,0,0,2011-04-02,"The Clinique Gel Hydrant is phenomenal and has done works for my face. It is honestly one of the most moisturizing products that I have used. It doesn’t have the same impact that lotion does. The gel gives your face a fresh look without making it oily. Overall, the product has kept my face feeling fresh and it great becuase all Clinique products are based on acne type skin. Not only does it allow my face to feel clean but does not irritate it in any way.",Magic Potion,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172401,2180645809,5,,,0,0,0,2011-04-01,it’s definitely my choice for summer!! it does work!!,,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172402,1851352867,4,,,0,0,0,2011-04-01,I just started using Clinique products a couple of months ago and they have totally reduced the amount of oil my skin produces.,Love it!,deep,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172403,1577404872,5,,,0,0,0,2011-03-31,"I’ve been using this moisturizer for almost a year now and its been amazing for my dry/oily combo skin. The lotion keeps my skin well-hydrated without leaving a greasy, oily feeling or look. Because it’s so lightweight and spreads easily, I dont have to buy again for quite a while. Its worth the $$. I’ve tried the dramatically different moisturizing LOTION, and there is a consideration difference between the two.",Best non-greasy moisturizing lotion,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172404,2373283595,2,,,0,0,0,2011-03-30,"I have had this product for 3 weeks and I am not completely sure about it. All I know is that it is extremely moisturizing however I feel like this product is actually making my skin more oily because maybe my pores are getting stripped of the oil too fast that it ends up producing more in the end. I don’t think I had great luck with this product, but I will continue to use it once in a while for moisturization",Hmmmm...,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172405,1323272684,5,,,0,0,0,2011-03-27,"I’ve suffered from acne for about 7 years and this is the first product that has almost completely cured me! my face looks better than it has in years and I finally feel confident going foundation-free! This product is simply amazing, perfect amount of moisture for my combination skin and doesn’t leave me feeling dry or to oily. A perfect moisturizer!",Miracle Worker!,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172406,1255236011,1,,0.6666669845581055,78,26,52,2011-03-27,"I wanted to love this....I really did. Upon using it for about 5 days I started breaking out all over my face....in places I usually never break out. I am very annoyed. Anyway, I purchased the Moisture surge gel instead. It is more expensive, but it’s worth it. Plus, this product wasn’t even moisturizing to my skin :/ Avoid if you have acne prone skin.",:(,light,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172407,2318948181,5,,,0,0,0,2011-03-26,I have very very dry skin and i know this is used for oily skin but i find this moisturizes my skin better than the dramatically different moisturizing lotion and its a lot lighter!!,Dry Skin!!,,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172408,993460356,5,,0.5,2,1,1,2011-03-23,"This is the best facial moisturizer available in my opinion. I’ve tried many others, but nothing feels or works like the Clinique one.",,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172409,1515699556,5,,,0,0,0,2011-03-23,"Great for my acne prone skin. Moisturizes just enough without causing extra oil and break outs, only moisturizer I use. All Clinique products are amazing!!",,light,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172410,1514990393,4,,,0,0,0,2011-03-22,I have terribly oily skin and this was recommended to keep my skin hydrated but without adding any extra shine. Melted into my skin and left a nice smooth base for me to apply makeup. Love this and will continue to buy.,Moisturizing yet perfect for oily skin,mediumTan,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172411,930135383,5,,,0,0,0,2011-03-22,"Why did I wait so long to try this!? I have oily (in the summer) to combo (in the winter) skin and have gone through so many products (and so much money) trying to find something that would moisturize my skin but not create a bigger oil problem. I found the perfect product in this gel! It feels light and refreshing going on, soaks right in, and dries to a supple, soft finish. No more heavy feeling, or sense that my moisturizer is just sitting on top of my skin. This probably wouldn’t work for drier skin types but it is perfect for me. My skin feels soft and amazing. My powder foundation applied flawlessly on top of this and I noticed less oiliness as the day progressed. Love this!",Perfect Moisturizer for Oily Skin!,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172412,1235575720,5,,1.0,1,0,1,2011-03-21,"I first used this moisturizer years ago, but when I ran out I tried something else. I get bored with products very easily, and tend to switch around a lot. Well, after moving to a new area with ridiculous humidity (added to my oily & acne prone skin), I needed to up my game a bit. I decided to give this another go because I remembered it being lightweight. All I can say is what the heck was I thinking when I stopped using this?!?! This leaves my face moisturized enough to where it doesn’t feel tight, sinks into the skin very fast, and dries to a near-powder finish. My face is so soft that I don’t want to wear makeup. That says a lot for me! ;)","Dear Clinique, I will never stray again!",fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172413,1959741548,5,,,0,0,0,2011-03-20,"this moisturizer is just great! it doesn’t make my skin feel oily, absorbs really quickly and is really lightweight. love it!",,mediumTan,,normal,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172414,1051120326,5,,,0,0,0,2011-03-20,"This is the best moisturizer I have ever tried! I have oily/acne prone skin and this moisturizer doesn’t make my face oily or break out. Other moisturizers seem to leave a residue on my skin, but this gel makes my face feel soft, clean, and moisturized. Also, I use this under my tinted moisturizer and it helps it go on really smooth. The only thing I would add would be SPF? Why doesn’t clinique have any SPF protection in their moisturizers? Overall, really great moisturizer that I would recommend for anyone with oily/combination skin.",Best Moisturizer!,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172415,1559172708,5,,,0,0,0,2011-03-20,"I used this for years when I had cystic acne and very oily skin. It’s lightweight and perfect for day wear, but is moisturizing enough to use at night time as well. Great for sensitive skin with allergies.",,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172416,1955621432,5,,,0,0,0,2011-03-19,I used this as the third step in my 3-step skincare regimen. It’s the only moisturizer that I had applied in the night that would not give me a very oily face when I woke up in the morning. It also don’t break-out my sensitive skin.,best moisturizer for my oily skin,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172417,1146280264,4,,,0,0,0,2011-03-16,"I don’t think this product wanted to work with my body chemistry! I (usually) have VERY oily skin, with the occasional dry spots around the corners of my mouth and sometimes the cheeks (during the winter time). I would apply this during the day because it was a lighter moisturizer and I didn’t want to get too oily throughout the day, BUT as I progressively used it, my occasional dry spots started to form. I guess the formula wasn’t hydrating enough for those specific spots.Towards the end of my use of this product, it absorbed into my skin way too quickly, where I would find myself needing a little more hydration. BUT it does do a great job at reducing the production of oil, and I commend it for being the only moisturizer that has made my face the least oily!",For me personally,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172418,1958905188,4,,,0,0,0,2011-03-16,"I really like this product for my sensitive, acne prone skin. I just wish it had an SPF in it to protect.",,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172419,1328793903,4,,0.875,8,1,7,2011-03-15,I like the gel so much more than the original cream for my oily skin.,Great Light Lotion,fair,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172420,2340451670,5,,,0,0,0,2011-03-12,"love love love this absorbs so quickly, doesnt feel greasy, and makes my skin look fantastic. totally worth the price. i also have really super sensitive skin and this doesnt bother it at all, actually soothes any red spots. definately reccomend!",absolutely amazing <3,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172421,1156590427,5,,,0,0,0,2011-03-12,"the only moisturizer that really sinks in immediately yet produces visibly supple, soft skin. love it",obsessed,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172422,1068549910,5,,,0,0,0,2011-03-11,"I love this gel rather than lotion, because it is light weight and it is great on my face when my skin is dry. I put it on before I put my make-up on and it absorbs very quickly. Love it!",Love This!,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172423,1988257518,5,,1.0,1,0,1,2011-03-10,"I have nothing but good things to say about this product. It leaves your skin feeling better than velvety while keeping it firm. Although I recently figured out that I’m a combination dry, I’m still in love with this product. However, I definitely recommend this for combo oily or straight oily ONLY.",Favorite Moisturizer!,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172424,1588082711,5,,0.3333329856395721,3,2,1,2011-03-09,I HAVE to use this on my skin after i was my face. Its great for oily skin :) It’s light weight and non greasy,Great for oily skin!,lightMedium,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172425,1707491740,2,,0.5,2,1,1,2011-03-08,"I just want to comment on the design of this container/bottle: very stupid design as it’s hard to get the gel resting at the bottom, which means a waste of money and resources.","OK Gel, poorly designed bottle",,,,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172426,1926260351,1,,0.2000000029802322,5,4,1,2011-03-06,"i finally purchased this moisturizer after hearing and reading so many rave reviews about it. i have combination oily skin, so this product sounded like it could be the answer. i broke out SO BAD! this product was the only item i had switched up in my skincare regimen. i was so disappointed, and i threw the box away, so, i was also unable to return it. argh.",so disappointed,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172427,1495774068,5,,0.8999999761581421,10,1,9,2011-03-04,"my skin is very sensitive and breaks out very easily. through many years of trial and error. this product has consistently been the only thing that NEVER gives me ANY problems. it normalizes by combination skin. it makes the skin very soft to touch and healthy looking. it works in both harsh winter and hot summers. it actually makes my skin very healthy looking that i don’t ever realy need to wear make up (which is great, because i have yet to find something that doesn’t break me out).I use this lotion and the Lancome tonner, the Radiant Tonique.i attached a photo of me from my engagement photos, that is me not wearing any foundation/powder, and trust me, my skin didnt look like this when i used other products.",ONLY THING THA TWORKS !,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172428,2208962548,5,,,0,0,0,2011-03-03,"This is a moisturizer that I have purchased multiple times!I love how lightweight & non-grease it is. It absorbs into my skin so quickly & keeps me hydrated & supple all day long.It’s a truly comfortable moisturizer! It feels great on, and keeps my skin happy.Sometimes I’ll have to put more on than I usually do if my skin is especially dry, but that’s the only hint of a downside.This is a wonderful product that I’ll continue to buy again & again!",My favourite!,light,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172429,1259125791,4,,,0,0,0,2011-03-02,"Great for oily skin types. For some odd reason my skin type has changed recently to being more dry, so this doesn’t quite cut it for the amount of moisture I need. But it does absorb very quickly and leave your face very smooth.",,fair,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
172430,1687401032,5,,,0,0,0,2011-03-01,"Light, and fresh. I have combination skin, and this stuff is awesome! It is light enough so that it’s not greasy, but still leaves your skin feeling hydratred.",,mediumTan,,combination,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
